len_title,len_brand,len_material,len_color,len_description
16,1,1,1,115
9,2,0,1,220
9,2,0,1,220
9,2,0,1,220
9,2,0,1,220
9,2,0,1,220
8,2,1,0,99
15,1,1,1,108
15,1,1,1,108
8,1,0,0,96
11,1,0,0,145
11,1,0,0,145
11,1,0,0,145
11,1,0,0,145
15,2,0,2,170
15,2,0,2,170
8,1,0,0,186
8,1,1,1,45
8,2,0,0,120
7,2,0,1,173
6,2,1,1,129
6,2,1,1,129
6,2,1,1,129
7,1,1,1,77
7,1,1,1,77
9,2,0,0,207
9,2,0,0,207
9,2,0,0,207
9,1,1,1,99
9,1,1,1,99
9,1,1,1,99
10,3,1,0,51
10,3,1,0,51
13,3,0,0,75
11,1,0,0,270
8,2,1,0,77
8,2,1,0,77
8,2,1,0,77
8,2,1,0,77
8,2,1,0,77
8,2,1,0,77
8,2,1,0,77
13,1,0,1,100
13,1,0,1,100
10,1,1,1,192
10,1,1,1,192
10,1,1,1,192
7,2,0,0,74
19,2,1,1,82
10,1,2,0,69
10,1,2,0,69
6,2,0,0,55
14,1,0,1,175
6,1,0,2,142
6,1,0,2,142
11,1,1,1,93
11,1,1,1,93
11,1,1,1,93
11,1,1,1,93
11,1,1,1,93
12,1,0,1,183
12,1,0,1,183
7,1,1,1,108
7,1,1,1,108
13,2,1,2,113
13,2,1,2,113
13,2,1,2,113
14,1,0,0,104
17,1,1,1,62
5,1,0,0,107
9,2,0,0,206
14,1,0,1,121
14,1,0,1,121
14,1,0,1,121
10,2,0,1,135
10,2,0,1,135
10,2,0,1,135
15,2,1,3,80
15,2,1,3,80
15,2,1,3,80
15,2,1,3,80
7,1,0,0,172
7,1,0,0,172
8,2,0,1,83
8,2,0,1,83
5,2,0,0,60
5,2,0,0,60
5,2,0,0,60
10,3,0,1,62
10,3,0,1,62
10,3,0,1,62
10,3,0,1,62
16,2,0,1,211
16,2,0,1,211
16,2,0,1,211
16,2,0,1,211
16,2,0,1,211
24,1,0,1,546
24,1,0,1,546
24,1,0,1,546
5,1,0,0,66
5,1,0,0,66
6,1,0,2,107
8,1,0,0,121
8,1,0,0,121
14,1,1,1,109
14,1,1,1,109
14,1,1,1,109
14,1,1,1,109
8,2,0,0,93
8,2,0,0,93
8,2,0,0,93
8,2,0,0,93
8,2,0,0,93
8,2,0,0,93
10,1,1,0,67
10,1,1,0,67
19,3,1,1,246
14,2,0,0,122
14,2,0,0,122
6,2,0,0,52
13,2,0,1,93
9,1,0,0,124
10,2,0,1,62
10,2,0,1,62
6,1,0,0,48
15,2,0,0,146
15,2,0,0,146
15,2,0,0,146
9,2,1,0,56
9,2,1,0,56
9,2,1,0,56
9,2,1,0,56
9,2,1,0,56
14,1,1,0,79
8,2,1,1,38
9,1,0,0,74
14,1,0,0,211
14,1,0,0,211
14,1,0,0,113
14,1,0,0,113
14,1,0,0,113
14,1,0,0,113
14,1,0,0,113
14,1,0,0,113
6,1,0,0,83
9,1,0,0,126
9,1,0,0,126
11,1,0,2,105
13,2,1,1,60
13,2,1,1,60
8,2,0,0,87
8,2,0,0,87
8,2,0,0,87
8,2,0,0,87
10,1,1,1,100
10,1,1,1,100
10,1,1,1,100
8,2,0,2,61
9,1,2,0,114
8,1,1,0,48
7,1,1,1,55
14,1,0,1,275
14,2,0,0,149
14,2,0,0,149
9,4,1,1,180
11,2,0,1,80
11,1,1,1,59
11,3,1,2,80
9,1,0,0,43
14,1,0,1,268
14,1,0,1,268
14,1,0,1,268
14,1,0,1,268
14,1,0,1,268
14,1,0,0,238
14,1,0,0,238
14,1,0,0,238
20,1,1,1,67
20,1,1,1,67
20,1,1,1,67
20,1,1,1,67
20,1,1,1,67
20,1,1,1,67
20,1,1,1,67
20,1,1,1,67
8,1,0,0,181
8,1,0,0,181
8,1,0,0,181
6,1,0,0,55
6,1,0,0,55
6,1,0,0,55
16,3,1,1,175
16,3,1,1,175
16,3,1,1,175
13,1,0,0,72
13,1,0,0,72
13,1,0,0,72
13,2,1,1,76
13,2,1,1,76
13,2,1,1,76
13,2,1,1,76
6,1,0,0,44
11,2,0,0,148
11,2,0,0,148
12,2,0,0,96
15,2,0,1,104
15,2,0,1,104
15,2,0,1,104
15,2,0,1,104
16,3,1,1,96
16,3,1,1,96
10,1,1,0,36
10,1,1,0,36
10,1,1,0,36
10,1,1,0,36
10,1,1,0,36
12,3,1,0,109
14,2,1,0,208
14,2,1,0,208
9,1,1,0,100
9,1,1,0,100
18,1,1,1,101
18,1,1,1,101
18,1,1,1,101
18,1,1,1,101
18,1,1,1,101
5,1,1,1,43
5,1,1,1,43
15,2,0,1,83
15,2,0,1,83
15,2,0,1,83
15,2,0,1,83
15,2,0,1,83
15,2,0,1,83
12,2,0,0,181
12,2,0,0,181
12,2,0,0,181
12,2,0,0,181
8,1,0,0,86
8,1,0,0,137
9,2,1,1,76
9,2,1,2,76
8,2,0,0,89
8,2,0,0,89
10,1,0,0,160
10,1,0,0,160
10,1,0,0,160
10,1,0,0,160
9,1,0,0,195
9,1,0,0,195
9,1,0,0,195
9,1,0,0,195
9,1,0,0,195
9,1,0,0,195
12,3,0,1,188
12,3,0,1,188
12,3,0,1,188
13,3,0,0,220
13,3,0,0,220
8,2,0,0,73
8,2,0,0,73
8,2,0,0,73
8,2,0,0,73
8,2,0,0,90
14,3,2,0,87
10,1,0,0,274
10,1,0,0,274
6,1,1,1,65
6,1,1,1,65
12,1,0,0,89
12,1,0,0,89
12,1,0,0,89
12,1,0,0,89
12,1,0,0,89
12,1,0,0,89
12,1,0,0,89
12,1,0,0,89
12,1,0,0,89
8,2,0,0,61
8,2,0,0,61
8,2,0,0,61
13,1,0,1,154
18,1,1,1,82
18,1,1,1,82
10,1,1,1,68
11,2,0,1,200
11,2,0,1,200
11,2,0,1,200
11,2,0,1,200
8,1,0,0,130
8,1,0,0,130
8,1,0,0,130
7,1,0,0,88
7,1,0,0,88
5,2,1,1,115
20,1,1,1,153
20,1,1,1,153
20,1,1,1,153
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
17,1,1,1,80
4,1,0,0,39
4,1,0,0,39
13,1,0,0,184
13,1,0,0,184
13,1,0,0,184
13,1,0,0,184
6,2,0,1,57
12,1,4,1,77
12,1,4,1,77
12,1,4,1,77
12,1,4,1,77
12,1,4,1,77
17,1,0,0,223
17,1,0,0,223
17,1,0,0,223
17,1,0,0,223
17,1,0,0,223
17,1,0,0,223
11,1,1,1,103
11,1,1,1,103
11,1,1,1,103
11,1,1,1,103
15,2,1,1,111
15,2,1,1,111
15,2,1,1,111
15,2,1,1,111
15,2,1,1,111
15,2,1,1,111
15,2,1,1,111
7,2,0,0,191
7,2,0,0,191
7,2,0,0,191
13,1,4,1,99
13,1,4,1,99
6,1,0,0,48
16,1,0,0,250
16,1,0,0,250
16,1,0,0,250
12,2,0,0,46
9,1,0,1,92
10,1,1,1,79
10,1,1,1,79
9,1,0,0,55
9,1,0,0,55
19,2,1,1,242
19,2,1,1,242
19,2,1,1,242
11,1,0,1,129
14,2,1,2,113
8,1,0,1,118
19,1,0,0,139
19,1,0,0,139
19,1,0,0,139
19,1,0,0,139
9,2,0,0,150
7,1,1,0,82
6,1,0,0,85
6,1,0,0,85
6,1,0,0,85
6,1,0,0,85
6,1,0,0,85
6,1,0,0,85
7,1,0,0,46
15,3,0,0,111
15,3,0,0,111
15,3,0,0,111
15,3,0,0,111
15,3,0,0,111
15,3,0,0,111
15,3,0,0,111
15,3,0,0,111
9,1,1,1,96
9,1,4,1,96
10,2,1,1,44
14,1,0,2,170
14,1,0,2,170
13,1,0,1,78
7,2,0,0,95
7,2,0,0,56
6,1,0,0,39
17,2,1,1,80
10,2,0,1,127
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
13,2,0,0,149
8,2,0,0,86
6,1,0,0,106
6,1,0,0,106
6,1,0,0,106
11,1,0,0,219
11,1,0,0,219
11,1,0,0,219
11,1,0,0,219
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
7,1,0,0,62
7,1,0,0,62
7,1,0,0,62
11,3,2,1,85
10,1,0,0,94
10,1,0,1,65
10,1,0,1,65
7,1,0,0,53
7,1,0,0,53
19,2,1,0,84
8,1,1,0,218
6,1,0,1,95
6,1,0,1,95
4,3,0,0,57
4,3,0,0,57
6,2,4,0,55
16,1,0,1,55
15,2,0,0,155
22,1,1,1,90
22,1,1,1,90
22,1,1,1,90
7,1,0,0,66
9,2,0,0,53
7,1,1,1,82
7,1,1,1,82
9,1,1,0,54
9,1,1,0,54
9,1,1,0,54
9,1,0,1,67
9,1,0,1,67
9,1,0,1,67
9,1,0,1,67
12,2,0,0,111
12,2,0,0,111
12,2,0,0,111
12,2,0,0,111
6,2,1,2,112
6,2,1,2,112
6,2,1,2,112
9,2,0,0,100
9,2,0,0,100
26,3,0,1,153
10,1,0,0,158
10,1,0,0,158
10,1,0,0,158
7,1,0,0,49
7,1,0,0,49
17,1,0,1,104
10,1,0,0,51
12,1,0,1,54
7,2,0,0,83
11,1,0,0,148
4,1,2,0,84
4,1,2,0,84
6,2,0,1,34
11,1,0,0,226
12,1,1,1,137
10,1,0,0,130
11,2,0,0,148
10,2,0,0,45
18,1,0,0,89
18,1,0,0,89
18,1,0,0,89
18,1,0,0,89
18,1,0,0,89
9,2,0,1,68
9,2,0,1,68
6,1,0,0,72
6,1,0,0,72
6,1,0,0,72
11,1,0,0,83
11,3,1,0,64
11,3,1,0,64
11,3,1,0,64
11,3,1,0,64
11,3,1,0,64
11,3,1,0,64
5,1,1,1,74
5,1,1,1,74
5,1,1,1,74
5,1,1,1,74
11,2,0,0,226
15,1,2,1,181
15,1,2,1,181
9,1,1,1,153
15,2,0,0,283
11,1,1,0,76
11,1,1,0,76
5,1,0,0,70
5,1,0,0,70
5,1,0,0,70
10,3,1,1,73
7,1,0,0,98
5,1,0,1,61
15,1,1,1,60
12,3,1,1,123
10,1,1,1,79
10,2,1,1,80
10,2,1,1,80
10,2,1,1,80
10,2,1,1,80
10,2,1,1,80
10,2,1,1,80
13,1,0,1,109
15,1,0,0,119
15,1,0,0,119
15,1,0,0,119
15,1,0,0,119
15,1,0,0,119
8,1,0,0,56
13,3,1,0,61
8,2,0,1,199
18,1,0,0,79
18,1,0,0,79
18,1,0,0,79
18,1,0,0,79
18,1,0,0,79
18,1,0,0,79
18,1,0,0,79
18,1,0,0,79
14,2,0,0,106
17,1,0,2,112
17,1,0,2,112
14,1,0,0,317
14,1,0,0,317
14,1,0,0,317
14,1,0,0,317
14,1,0,0,317
14,1,0,0,317
14,1,0,0,317
14,1,0,0,317
14,1,0,0,317
13,2,1,1,88
13,2,1,1,88
6,1,1,1,49
8,2,0,0,74
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
13,1,0,0,136
10,3,1,0,71
10,3,1,0,71
11,2,1,0,74
11,2,1,0,74
11,2,1,0,74
10,1,0,0,89
15,2,0,0,149
15,2,0,0,149
15,1,1,1,120
15,1,1,1,120
15,1,1,1,120
15,1,1,1,120
7,1,2,1,68
7,1,2,1,68
5,1,0,1,108
5,1,0,1,108
5,1,0,1,108
6,1,1,1,67
10,2,0,1,68
10,1,2,1,224
12,3,0,0,135
12,3,0,0,135
12,3,0,0,135
8,1,0,0,170
8,1,0,0,170
8,1,0,0,170
14,1,1,1,60
13,1,0,0,167
13,1,0,0,167
6,1,1,1,74
6,1,1,1,74
6,1,1,1,74
6,1,1,1,74
6,1,1,1,74
6,1,1,1,74
6,1,1,1,109
15,3,0,0,69
15,3,0,0,69
15,3,0,0,69
6,1,1,0,75
6,1,1,0,75
6,1,1,0,75
6,1,1,0,75
7,1,0,0,64
7,1,0,0,64
6,1,0,0,69
6,1,0,0,69
6,1,0,0,69
6,1,0,0,69
6,1,0,0,69
6,1,0,0,69
9,1,1,1,102
12,1,0,0,139
12,1,0,0,139
12,1,0,0,139
12,1,0,0,139
8,3,1,0,111
8,3,1,0,111
20,2,0,0,77
12,1,0,0,91
12,1,0,0,91
10,1,0,0,69
10,1,0,0,69
10,1,0,0,69
7,1,0,1,87
7,1,0,1,87
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
13,2,0,0,118
8,1,0,0,63
8,1,0,0,63
9,1,1,1,38
9,1,1,1,38
9,1,1,1,38
5,2,6,0,46
12,3,1,1,38
8,1,0,0,100
8,1,0,0,100
13,1,0,0,59
18,3,1,1,240
13,1,0,0,56
13,1,0,0,56
13,1,0,0,56
15,1,0,0,183
13,1,0,1,131
13,1,0,1,131
13,1,0,1,131
10,1,0,0,267
10,1,0,0,267
8,1,0,0,32
14,3,0,2,207
12,2,1,1,105
12,2,1,1,105
12,2,1,1,105
12,2,1,1,105
4,1,0,0,73
14,1,1,1,90
14,1,1,1,90
14,1,1,1,90
14,1,1,1,90
16,2,0,0,96
16,2,0,0,96
16,2,0,0,96
6,2,0,0,39
10,1,0,0,60
15,2,1,2,95
15,2,1,2,95
12,1,1,1,91
13,1,0,1,232
13,1,0,1,232
15,1,0,0,123
8,3,0,0,73
8,3,0,0,73
8,3,0,0,73
8,3,0,0,73
6,1,1,1,51
8,1,3,0,46
8,1,3,0,46
12,1,1,1,58
12,1,1,1,58
12,1,1,1,58
10,2,0,0,101
10,2,0,0,101
10,2,0,0,101
12,2,0,0,44
12,2,0,0,44
12,2,0,0,44
13,1,1,1,112
13,1,1,1,112
13,1,1,1,112
13,1,1,1,112
13,1,1,1,112
13,1,1,1,112
13,1,1,1,112
15,2,0,0,107
15,2,0,0,107
15,2,0,0,107
15,2,0,0,107
15,2,0,0,107
15,2,0,0,107
15,2,0,0,107
15,2,0,0,107
9,1,0,0,115
5,1,0,1,74
5,1,0,1,74
5,1,0,1,74
5,1,0,1,74
17,1,0,1,83
17,1,0,1,83
14,2,0,0,209
14,2,0,0,209
14,2,0,0,209
14,2,0,0,209
6,1,1,1,81
6,1,1,1,81
5,1,0,0,78
5,1,0,0,78
5,1,1,1,51
16,1,0,0,89
13,1,0,0,195
13,2,0,0,147
13,2,0,0,147
8,2,0,1,79
6,1,0,0,65
6,1,0,0,65
13,1,0,0,182
13,1,0,0,182
12,1,4,1,63
11,2,1,0,74
11,2,1,0,74
15,2,1,2,114
15,2,0,0,252
15,2,0,0,252
15,2,0,0,252
15,2,0,0,252
19,2,0,0,51
9,1,1,1,70
9,1,1,1,70
9,1,1,1,70
9,1,1,1,70
9,1,1,1,70
8,3,0,0,48
12,2,0,1,95
12,2,0,1,95
12,2,0,1,95
12,2,0,1,95
10,2,2,1,41
10,2,2,1,41
18,2,1,1,81
18,2,1,1,81
11,2,0,0,63
11,2,0,0,63
21,2,1,0,129
6,1,0,0,51
19,1,0,2,108
9,1,0,0,133
9,1,0,0,133
7,1,1,1,72
13,1,0,1,102
10,1,0,0,323
10,1,0,0,323
10,1,0,0,323
10,1,0,0,323
10,1,0,0,323
10,1,0,0,323
10,1,0,0,323
10,1,0,0,323
10,1,0,0,323
13,1,0,1,240
9,1,0,1,146
9,1,2,1,70
9,1,2,1,70
9,1,2,1,70
9,1,2,1,70
9,1,2,1,70
6,1,1,1,51
16,1,1,1,80
9,2,0,0,119
20,2,0,0,246
20,2,0,0,246
20,2,0,0,246
8,1,1,0,92
10,3,1,0,62
10,3,1,0,62
10,3,1,0,62
14,3,0,1,240
12,1,0,1,174
12,1,0,1,174
12,1,0,1,174
12,1,0,1,174
16,2,2,2,58
16,2,2,2,58
9,1,0,0,40
11,1,0,1,72
11,1,0,1,72
11,1,0,1,72
10,2,0,1,112
15,1,1,1,49
15,1,1,1,49
13,1,1,2,87
13,1,1,1,87
13,1,1,2,87
13,1,1,1,87
13,1,1,2,87
13,1,1,1,87
10,1,1,1,148
10,1,1,1,148
10,1,1,1,148
8,1,0,1,155
8,1,0,1,155
8,1,0,1,155
8,1,0,1,155
8,1,0,1,155
9,1,0,0,69
11,1,0,0,75
11,1,0,0,75
11,1,0,0,75
11,1,0,0,75
11,1,0,0,75
11,1,0,0,75
11,1,0,0,75
11,1,0,0,75
11,1,0,0,75
7,1,1,1,73
7,1,1,1,73
7,1,1,1,73
7,1,1,1,73
7,1,1,1,73
7,1,1,1,73
14,2,0,2,126
14,2,0,2,126
14,2,0,2,126
5,1,1,1,75
18,1,1,1,112
18,1,1,1,112
18,1,1,1,112
9,1,0,2,164
13,1,0,1,157
13,1,0,1,157
20,2,0,1,118
18,2,1,0,65
18,2,1,0,65
18,2,1,0,65
18,2,1,0,65
13,2,0,1,111
9,3,1,0,58
15,2,1,1,61
15,2,1,1,61
15,2,1,1,61
15,2,1,1,61
11,1,0,0,120
11,1,0,0,120
11,1,0,0,120
11,1,0,0,120
11,1,0,0,120
11,1,0,0,120
11,1,0,0,120
11,1,0,0,120
11,1,0,0,120
11,2,2,1,149
11,2,2,1,149
11,2,2,1,149
11,2,2,1,149
11,2,2,1,149
11,2,2,1,149
11,2,2,1,149
11,2,2,1,149
11,2,2,1,149
8,4,2,0,154
8,4,1,0,154
11,3,0,1,135
11,3,0,1,135
11,2,0,0,109
15,2,1,1,98
15,2,1,1,98
15,2,1,1,98
15,2,1,1,98
15,2,1,1,98
12,2,0,0,288
12,2,0,0,288
12,2,0,0,288
14,1,0,0,203
14,1,0,0,203
14,1,0,0,203
7,1,0,0,56
7,1,0,0,56
3,1,0,1,236
3,1,0,1,236
14,2,0,0,93
14,2,0,0,93
5,1,0,1,85
11,2,2,1,66
11,2,2,1,66
11,2,2,1,66
8,1,3,0,46
8,1,3,0,46
13,3,0,0,100
13,3,0,0,100
13,1,1,0,90
11,2,1,0,78
11,2,1,0,78
11,2,1,0,78
11,2,1,0,78
11,2,1,0,78
11,2,1,0,78
14,1,1,0,97
7,1,0,0,160
7,1,0,0,160
11,2,0,1,121
11,2,0,1,121
14,2,0,0,60
10,1,4,0,85
10,1,4,0,85
7,2,0,0,189
12,2,0,0,218
12,2,0,0,218
12,2,0,0,218
17,2,4,1,79
17,2,4,1,79
17,2,4,1,79
6,1,1,1,61
6,1,1,1,61
6,1,1,1,61
6,1,1,1,61
6,1,1,1,61
8,1,0,1,92
10,1,2,0,71
10,1,2,0,71
17,1,0,0,279
17,1,0,0,279
17,1,0,0,279
9,2,1,0,94
16,2,0,0,122
16,2,0,0,122
16,2,0,0,122
6,2,1,1,90
6,2,1,1,90
6,2,1,1,90
14,1,0,2,171
14,1,0,2,171
12,1,0,0,115
12,1,0,0,115
12,1,0,0,115
9,1,1,0,63
9,1,1,0,63
9,1,1,0,63
17,3,0,1,172
14,2,2,1,76
13,2,0,0,120
13,2,0,0,120
16,2,1,0,117
16,1,0,0,190
16,1,0,0,190
16,1,0,0,190
16,1,0,0,190
16,1,0,0,190
16,1,0,0,190
16,1,0,0,190
11,2,0,0,113
10,1,0,1,94
10,1,0,1,94
7,2,1,1,74
19,1,0,0,317
19,1,0,0,317
11,1,0,1,149
11,1,0,1,149
11,1,0,1,149
11,1,0,1,149
11,1,0,1,149
11,1,0,1,149
11,1,0,1,149
9,1,0,0,68
9,1,0,0,68
8,1,0,2,170
9,2,0,0,59
17,1,1,1,134
17,1,1,1,134
6,1,0,1,238
6,1,0,1,238
6,1,0,1,238
11,1,1,1,82
11,1,1,1,82
19,2,4,1,70
19,2,4,1,70
19,2,4,1,70
8,1,1,1,153
10,3,1,0,90
10,3,1,0,90
10,3,1,0,90
10,1,0,1,183
10,1,0,1,183
11,2,0,0,92
9,1,1,1,96
9,1,1,1,96
12,2,0,0,178
12,2,0,0,178
12,2,0,0,178
7,1,0,2,102
7,1,0,2,102
8,1,0,0,137
8,1,0,0,137
8,1,0,0,137
10,3,0,1,54
10,3,0,1,54
6,1,0,1,108
12,2,0,0,108
9,2,0,0,65
9,2,0,0,65
10,3,0,0,60
10,3,0,0,60
10,3,0,0,60
10,3,0,0,60
10,3,0,0,60
10,3,0,0,60
10,3,0,0,60
10,1,1,1,76
10,1,1,1,76
10,1,1,1,76
10,1,1,1,76
10,1,1,1,76
16,1,0,0,189
16,1,0,0,189
16,1,0,0,189
16,1,0,0,189
9,2,0,0,90
10,1,1,1,58
10,1,1,1,58
12,2,0,0,151
22,1,0,0,101
22,1,0,0,101
22,1,0,0,101
22,1,0,0,101
6,2,0,2,49
9,1,0,1,87
12,1,0,0,267
12,1,0,0,267
12,1,0,0,267
12,1,0,0,267
12,1,0,0,267
11,1,0,0,157
11,1,0,0,157
11,1,0,0,157
11,1,0,0,157
11,1,0,0,157
11,1,0,0,157
11,1,0,0,157
11,1,0,0,157
21,3,1,1,243
21,3,1,1,243
14,1,0,1,109
13,1,1,1,96
13,1,1,1,96
13,1,1,1,96
13,1,1,1,96
13,1,1,1,96
13,1,1,1,96
13,1,1,1,96
10,1,1,1,111
10,1,1,1,111
10,1,1,1,111
11,3,0,0,53
11,3,0,0,53
12,1,0,1,196
12,1,0,1,196
11,1,0,0,138
11,1,0,0,138
11,1,0,0,138
11,1,0,0,138
11,1,0,0,138
11,1,0,0,138
11,1,0,0,138
11,1,0,0,138
11,1,0,0,138
11,1,0,0,138
11,1,0,1,104
7,1,0,0,68
7,1,0,0,68
9,1,0,0,80
9,1,0,0,80
9,1,0,0,80
9,1,0,0,80
9,1,0,0,80
13,1,0,1,52
13,1,0,1,52
14,2,1,2,61
14,2,1,2,61
14,2,1,2,61
14,2,1,2,61
14,2,1,2,61
7,1,2,0,100
20,2,0,0,263
20,2,0,0,263
20,2,0,0,263
20,2,0,0,263
13,2,0,0,127
13,2,0,0,127
13,2,0,0,127
13,2,0,0,127
6,1,0,0,63
6,1,0,0,63
13,3,1,2,132
10,1,0,0,61
5,2,0,2,61
14,2,1,1,66
14,2,1,1,66
14,2,1,1,66
14,2,1,1,66
9,1,1,1,177
16,2,0,1,223
16,2,0,1,223
12,1,1,1,111
12,1,1,1,111
12,1,1,1,111
12,1,1,1,111
12,1,1,1,111
6,1,1,1,42
13,1,0,1,203
8,2,0,0,46
7,1,0,0,108
7,1,0,0,108
15,1,1,0,68
15,1,1,0,68
17,3,10,0,116
17,3,10,0,116
7,1,1,1,76
7,1,1,1,76
15,3,1,2,46
15,3,1,2,46
15,3,1,2,46
13,2,0,0,78
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,1,1,1,141
12,2,1,0,129
14,2,1,1,74
14,2,1,1,74
14,2,1,1,74
14,2,1,1,74
17,2,0,2,117
17,2,0,2,117
17,2,0,2,117
17,2,0,2,117
14,3,1,1,192
14,3,1,1,192
15,2,0,1,172
15,2,0,1,172
18,2,0,1,172
23,2,1,2,100
23,2,1,2,100
23,2,1,2,100
23,2,1,2,100
23,2,1,2,100
23,2,1,2,100
23,2,1,2,100
23,2,1,2,100
6,2,1,0,62
6,2,1,0,62
6,2,1,0,62
6,2,1,0,62
8,2,1,2,80
8,2,1,1,80
8,2,1,2,80
8,2,1,1,80
8,1,0,2,131
18,3,1,1,172
18,3,1,1,172
14,1,0,1,100
9,1,1,1,131
8,1,0,0,227
8,1,0,0,227
10,2,0,0,69
13,2,0,0,192
13,2,0,0,192
13,2,0,0,192
13,2,0,0,192
13,2,0,0,192
13,2,0,0,98
13,2,0,0,98
12,2,1,0,61
12,1,0,1,186
7,3,1,0,62
9,1,1,2,94
9,1,1,1,94
9,1,1,2,94
9,1,1,1,94
8,1,0,0,68
8,1,0,0,68
8,1,0,0,173
11,2,1,0,124
5,1,3,0,86
14,2,2,1,72
14,2,2,1,72
6,1,0,0,95
6,1,0,0,95
6,1,0,0,95
6,1,0,0,67
6,1,0,0,67
6,1,0,0,67
6,1,0,0,67
7,2,0,0,52
11,1,1,0,46
11,1,1,0,46
16,1,0,0,104
16,1,0,0,104
16,1,0,0,104
16,1,0,0,104
6,1,1,1,82
6,1,1,1,82
11,2,1,0,77
9,1,1,1,122
7,1,0,0,53
7,1,0,0,53
17,1,0,0,78
17,1,0,0,78
13,2,0,1,117
13,2,0,1,117
5,1,1,0,79
9,1,0,1,124
16,1,0,1,55
15,1,0,0,136
15,1,0,0,136
8,2,2,1,367
8,2,2,1,367
8,1,1,1,45
10,1,1,1,125
13,2,0,0,162
13,2,0,0,162
22,2,1,0,82
12,2,0,0,107
12,2,0,0,107
12,2,0,0,107
12,2,0,0,107
12,2,0,0,107
12,2,0,0,107
7,1,1,0,105
14,1,0,0,91
9,1,0,0,146
9,1,0,0,146
9,1,0,0,146
9,1,0,0,146
6,1,0,0,210
10,1,1,1,107
5,1,0,0,84
5,1,0,0,84
12,1,0,2,101
12,1,0,2,172
12,1,0,2,172
12,1,0,2,172
9,1,0,0,240
9,1,0,0,240
10,1,1,1,133
10,1,1,1,133
14,2,0,0,125
14,2,0,0,125
14,2,0,0,125
14,2,0,0,125
14,2,0,0,125
12,2,0,1,118
12,2,0,1,118
11,1,1,1,116
9,1,0,1,143
9,1,0,1,143
7,1,0,0,65
7,1,0,0,65
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
11,1,0,0,119
15,1,1,1,120
15,1,1,1,120
15,1,1,1,120
9,1,0,0,56
9,1,0,0,56
6,1,1,1,36
6,1,1,1,36
6,1,1,1,36
6,1,1,1,36
6,1,0,0,63
6,1,0,0,63
6,1,0,0,63
8,1,0,0,91
8,1,0,0,91
8,1,0,0,91
8,1,0,0,91
7,1,4,1,64
8,1,0,0,96
13,1,0,0,67
13,1,0,0,67
11,2,2,1,169
11,2,2,1,169
10,1,0,0,93
5,1,1,2,64
5,1,1,1,64
5,1,1,2,64
5,1,1,1,64
6,1,0,0,166
4,1,1,1,95
11,1,1,1,69
11,1,1,1,69
11,1,1,1,69
11,1,1,1,69
10,2,1,0,48
10,2,1,0,48
14,1,1,1,94
18,3,1,1,238
7,2,0,0,205
5,1,0,1,72
9,2,0,0,190
9,2,0,0,190
9,2,0,0,190
8,2,0,1,47
8,1,0,0,121
8,1,0,0,121
7,1,0,0,64
7,1,0,0,64
6,1,0,1,71
6,1,0,1,71
17,3,1,1,244
17,3,1,1,244
12,1,0,1,136
10,1,0,1,130
10,1,0,1,130
5,1,1,1,73
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
14,4,2,0,151
14,4,2,0,151
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
9,1,0,0,192
14,2,0,0,150
14,2,0,0,150
14,2,0,0,150
7,1,0,0,90
7,1,0,0,90
7,1,0,0,90
8,2,0,0,151
10,1,1,1,63
4,1,2,0,51
10,1,1,0,89
10,1,1,0,89
10,1,1,0,89
13,3,1,0,52
9,1,1,0,56
